縣市名稱,鄉鎮市區名稱,村里代碼,村里名稱,人口密度
高雄市,茄萣區,64000260002,萬福里,2251.7
高雄市,茄萣區,64000260005,嘉安里,10217.73
高雄市,茄萣區,64000260006,嘉定里,13183.6
高雄市,茄萣區,64000260012,嘉泰里,17041.14
高雄市,茄萣區,64000260013,嘉福里,17847.85
高雄市,茄萣區,64000260011,嘉樂里,12360.45
高雄市,茄萣區,64000260004,嘉賜里,4700.51
高雄市,茄萣區,64000260001,福德里,2921.04
高雄市,茂林區,64000360003,多納里,2.94
高雄市,茂林區,64000360001,茂林里,49.5
高雄市,茂林區,64000360002,萬山里,36.5
高雄市,苓雅區,64000080013,人和里,20230.43
高雄市,苓雅區,64000080033,中正里,17109.08
高雄市,苓雅區,64000080062,五福里,20092.91
高雄市,苓雅區,64000080041,五權里,18402.75
高雄市,苓雅區,64000080014,仁政里,14413.49
高雄市,苓雅區,64000080067,文昌里,28059.37
高雄市,苓雅區,64000080018,日中里,23317.45
高雄市,苓雅區,64000080061,正大里,21343.77
高雄市,苓雅區,64000080066,正仁里,24099.87
高雄市,苓雅區,64000080063,正心里,29790.88
高雄市,苓雅區,64000080059,正文里,22359.88
高雄市,苓雅區,64000080060,正言里,27193.55
高雄市,苓雅區,64000080065,正義里,7824.52
高雄市,苓雅區,64000080064,正道里,26544.07
高雄市,苓雅區,64000080042,民主里,10953.46
高雄市,苓雅區,64000080058,永康里,16195.2
高雄市,苓雅區,64000080012,田西里,20241.52
高雄市,苓雅區,64000080026,光華里,25366.76
高雄市,苓雅區,64000080035,同慶里,17186.25
高雄市,苓雅區,64000080037,安祥里,22067.44
高雄市,苓雅區,64000080020,和煦里,29079.53
高雄市,苓雅區,64000080034,尚義里,15742.48
高雄市,苓雅區,64000080030,林中里,29884.02
高雄市,苓雅區,64000080025,林安里,30711.99
高雄市,苓雅區,64000080029,林西里,22071.04
高雄市,苓雅區,64000080032,林南里,59678.83
高雄市,苓雅區,64000080031,林泉里,47606.93
高雄市,苓雅區,64000080024,林圍里,46442.08
高雄市,苓雅區,64000080023,林富里,20897.61
高雄市,苓雅區,64000080028,林華里,31177.58
高雄市,苓雅區,64000080044,林貴里,18836.44
高雄市,苓雅區,64000080047,林靖里,15862.52
高雄市,苓雅區,64000080045,林榮里,32789.07
高雄市,苓雅區,64000080043,林德里,14390.05
高雄市,苓雅區,64000080027,林興里,30883.11
高雄市,苓雅區,64000080007,城北里,26472.83
高雄市,苓雅區,64000080008,城西里,10116.1
高雄市,苓雅區,64000080009,城東里,23589.94
高雄市,苓雅區,64000080038,奏捷里,10906.71
高雄市,苓雅區,64000080068,建軍里,24524.68
高雄市,苓雅區,64000080016,美田里,21971.28
高雄市,苓雅區,64000080046,英明里,32218.84
高雄市,苓雅區,64000080004,苓中里,25849.85
高雄市,苓雅區,64000080003,苓昇里,18584.71
高雄市,苓雅區,64000080006,苓東里,4583.35
高雄市,苓雅區,64000080002,苓洲里,13179.04
高雄市,苓雅區,64000080005,苓雅里,31456.72
高雄市,苓雅區,64000080036,凱旋里,30961.27
高雄市,苓雅區,64000080001,博仁里,13275.74
高雄市,苓雅區,64000080022,普天里,30299.75
高雄市,苓雅區,64000080019,普照里,26442.12
高雄市,苓雅區,64000080021,晴朗里,26746.3
高雄市,苓雅區,64000080048,朝陽里,24623.36
高雄市,苓雅區,64000080017,華堂里,27772.83
高雄市,苓雅區,64000080010,意誠里,31840.27
高雄市,苓雅區,64000080011,鼓中里,15360.82
高雄市,苓雅區,64000080053,福人里,37207.03
高雄市,苓雅區,64000080054,福地里,51937.01
高雄市,苓雅區,64000080057,福西里,8787.51
高雄市,苓雅區,64000080055,福居里,29479.96
高雄市,苓雅區,64000080056,福東里,8309.81
高雄市,苓雅區,64000080040,福南里,22122.57
高雄市,苓雅區,64000080051,福海里,34299.62
高雄市,苓雅區,64000080052,福康里,24786.67
高雄市,苓雅區,64000080050,福祥里,9790.86
高雄市,苓雅區,64000080049,福隆里,26698.45
高雄市,苓雅區,64000080039,福壽里,25242.62
高雄市,苓雅區,64000080015,廣澤里,20926.35
高雄市,苓雅區,64000080069,衛武里,25999.85
高雄市,桃源區,64000370007,拉芙蘭里,5.41
高雄市,桃源區,64000370003,建山里,155.94
高雄市,桃源區,64000370001,桃源里,10.25
高雄市,桃源區,64000370004,高中里,23.45
高雄市,桃源區,64000370008,梅山里,0.66
高雄市,桃源區,64000370006,復興里,5.73
高雄市,桃源區,64000370005,勤和里,11.05
高雄市,桃源區,64000370002,寶山里,2.13
高雄市,梓官區,64000290011,大舍里,4014.45
高雄市,梓官區,64000290005,中崙里,1646.86
高雄市,梓官區,64000290010,同安里,1095.71
高雄市,梓官區,64000290013,赤西里,11033.01
高雄市,梓官區,64000290012,赤東里,5050.18
高雄市,梓官區,64000290006,赤崁里,1290.08
高雄市,梓官區,64000290015,典寶里,3010.63
高雄市,梓官區,64000290009,信蚵里,3560.79
高雄市,梓官區,64000290014,茄苳里,3774.42
高雄市,梓官區,64000290004,梓平里,1999.71
高雄市,梓官區,64000290003,梓和里,5266.21
高雄市,梓官區,64000290001,梓信里,1666.96
高雄市,梓官區,64000290002,梓義里,4044.54
高雄市,梓官區,64000290008,智蚵里,5496.21
高雄市,梓官區,64000290007,禮蚵里,12358.29
高雄市,鳥松區,64000180006,大竹里,342.16
高雄市,鳥松區,64000180003,大華里,5083.6
高雄市,鳥松區,64000180005,仁美里,1810.67
高雄市,鳥松區,64000180001,鳥松里,1554.81
高雄市,鳥松區,64000180007,華美里,3847.53
高雄市,鳥松區,64000180002,夢裡里,1239.5
高雄市,鳥松區,64000180004,埔里,1246.27
高雄市,湖內區,64000250006,大湖里,1580.09
高雄市,湖內區,64000250011,中賢里,1086.86
高雄市,湖內區,64000250004,公里,3111.33
高雄市,湖內區,64000250003,太爺里,732.57
高雄市,湖內區,64000250010,文賢里,2565.03
高雄市,湖內區,64000250007,田尾里,749.57
高雄市,湖內區,64000250013,忠興里,580.21
高雄市,湖內區,64000250001,海山里,391.63
高雄市,湖內區,64000250009,海埔里,1323.38
高雄市,湖內區,64000250008,湖內里,1588.13
高雄市,湖內區,64000250014,湖東里,2796.05
高雄市,湖內區,64000250012,逸賢里,1122.06
高雄市,湖內區,64000250005,葉厝里,8717.56
高雄市,湖內區,64000250002,劉家里,831.59
高雄市,新興區,64000060025,大明里,22141.35
高雄市,新興區,64000060023,中東里,28072.96
高雄市,新興區,64000060007,仁聲里,36039.05
高雄市,新興區,64000060014,文昌里,29247.61
高雄市,新興區,64000060005,正氣里,22696.79
高雄市,新興區,64000060011,永寧里,14693.05
高雄市,新興區,64000060012,玉衡里,6149.89
高雄市,新興區,64000060015,光耀里,28843.58
高雄市,新興區,64000060018,成功里,15639
高雄市,新興區,64000060024,明莊里,13617.82
高雄市,新興區,64000060032,東坡里,18702.74
高雄市,新興區,64000060027,長驛里,35192.74
高雄市,新興區,64000060022,南港里,22803.98
高雄市,新興區,64000060029,建華里,12041.5
高雄市,新興區,64000060028,建興里,19827.19
高雄市,新興區,64000060026,秋山里,16615.89
高雄市,新興區,64000060002,振成里,15211.73
高雄市,新興區,64000060004,振華里,14589.41
高雄市,新興區,64000060001,浩然里,11528.2
高雄市,新興區,64000060009,華聲里,23112.72
高雄市,新興區,64000060017,開平里,24342.23
高雄市,新興區,64000060013,順昌里,24284.91
高雄市,新興區,64000060021,愛平里,20809.76
高雄市,新興區,64000060019,新江里,18777.7
高雄市,新興區,64000060031,榮治里,10101.63
高雄市,新興區,64000060030,漢民里,13936.47
高雄市,新興區,64000060003,德生里,34705.78
高雄市,新興區,64000060006,德政里,21574.29
高雄市,新興區,64000060008,德望里,25412.35
高雄市,新興區,64000060020,黎明里,18799.74
高雄市,新興區,64000060016,興昌里,18160.83
高雄市,新興區,64000060010,蕉園里,23599.84
高雄市,楠梓區,64000040019,久昌里,30871.16
高雄市,楠梓區,64000040020,大昌里,5848.8
高雄市,楠梓區,64000040037,中和里,1481.08
高雄市,楠梓區,64000040005,中陽里,6389.78
高雄市,楠梓區,64000040036,中興里,7007.28
高雄市,楠梓區,64000040003,五常里,9276.7
高雄市,楠梓區,64000040034,仁昌里,25805.54
高雄市,楠梓區,64000040033,加昌里,24406.23
高雄市,楠梓區,64000040010,玉屏里,14116.2
高雄市,楠梓區,64000040026,宏昌里,14622.71
高雄市,楠梓區,64000040015,宏南里,232.31
高雄市,楠梓區,64000040017,宏榮里,4984.77
高雄市,楠梓區,64000040016,宏毅里,9850.58
高雄市,楠梓區,64000040030,秀昌里,21958.32
高雄市,楠梓區,64000040004,享平里,23857.65
高雄市,楠梓區,64000040027,和昌里,30698.56
高雄市,楠梓區,64000040002,東寧里,8961.34
高雄市,楠梓區,64000040011,金田里,10558.18
高雄市,楠梓區,64000040025,建昌里,11958.8
高雄市,楠梓區,64000040023,泰昌里,17569.23
高雄市,楠梓區,64000040032,國昌里,14599.28
高雄市,楠梓區,64000040001,清豐里,10391.84
高雄市,楠梓區,64000040022,盛昌里,2132.32
高雄市,楠梓區,64000040007,惠民里,9946.28
高雄市,楠梓區,64000040006,惠楠里,25052.38
高雄市,楠梓區,64000040008,惠豐里,6325.15
高雄市,楠梓區,64000040029,隆昌里,26505.66
高雄市,楠梓區,64000040013,瑞屏里,2770.24
高雄市,楠梓區,64000040012,稔田里,1388.23
高雄市,楠梓區,64000040031,裕昌里,23391.04
高雄市,楠梓區,64000040021,福昌里,15336.91
高雄市,楠梓區,64000040014,翠屏里,21797.36
高雄市,楠梓區,64000040018,廣昌里,17744.24
高雄市,楠梓區,64000040028,慶昌里,24886.47
高雄市,楠梓區,64000040024,興昌里,19137.68
高雄市,楠梓區,64000040009,錦屏里,12684.46
高雄市,楠梓區,64000040035,藍田里,3658.13
高雄市,路竹區,64000240015,三爺里,305.79
高雄市,路竹區,64000240009,下坑里,735.76
高雄市,路竹區,64000240013,文北里,2635.42
高雄市,路竹區,64000240014,文南里,1243.26
高雄市,路竹區,64000240005,北嶺里,363.41
高雄市,路竹區,64000240007,甲北里,552.93
高雄市,路竹區,64000240008,甲南里,1365.92
高雄市,路竹區,64000240012,竹西里,2271.71
高雄市,路竹區,64000240011,竹東里,10508.56
高雄市,路竹區,64000240019,竹南里,1467.29
高雄市,路竹區,64000240010,竹園里,403.99
高雄市,路竹區,64000240001,竹滬里,1370.85
高雄市,路竹區,64000240018,社中里,9343.35
高雄市,路竹區,64000240006,社西里,2664.04
高雄市,路竹區,64000240017,社東里,442.68
高雄市,路竹區,64000240020,社南里,4417.7
高雄市,路竹區,64000240004,後鄉里,401.17
高雄市,路竹區,64000240002,頂寮里,658.7
高雄市,路竹區,64000240003,新達里,735.84
高雄市,路竹區,64000240016,鴨寮里,1027.48
高雄市,鼓山區,64000020026,山下里,13670.15
高雄市,鼓山區,64000020006,內惟里,14891.18
高雄市,鼓山區,64000020012,平和里,25917.59
高雄市,鼓山區,64000020011,正德里,1897.79
高雄市,鼓山區,64000020013,民強里,16872.92
高雄市,鼓山區,64000020005,民族里,22436.61
高雄市,鼓山區,64000020025,光化里,5622.64
高雄市,鼓山區,64000020004,光榮里,17067.11
高雄市,鼓山區,64000020009,自強里,379.81
高雄市,鼓山區,64000020033,延平里,30815.91
高雄市,鼓山區,64000020008,忠正里,32426.3
高雄市,鼓山區,64000020017,明誠里,37444.41
高雄市,鼓山區,64000020027,河邊里,9916.76
高雄市,鼓山區,64000020003,前峰里,15387
高雄市,鼓山區,64000020014,厚生里,16087.85
高雄市,鼓山區,64000020007,建國里,17596.89
高雄市,鼓山區,64000020037,哨船頭里,6467.24
高雄市,鼓山區,64000020030,峰南里,991.37
高雄市,鼓山區,64000020038,桃源里,112.45
高雄市,鼓山區,64000020035,惠安里,13984.5
高雄市,鼓山區,64000020029,登山里,2881.4
高雄市,鼓山區,64000020018,華豐里,26864.97
高雄市,鼓山區,64000020002,雄峰里,16601.7
高雄市,鼓山區,64000020032,新民里,29299.88
高雄市,鼓山區,64000020019,裕興里,19283.1
高雄市,鼓山區,64000020020,裕豐里,20462.26
高雄市,鼓山區,64000020021,鼓岩里,1229.95
高雄市,鼓山區,64000020001,鼓峰里,31336.68
高雄市,鼓山區,64000020036,壽山里,13844.57
高雄市,鼓山區,64000020028,綠川里,18398.98
高雄市,鼓山區,64000020034,維生里,12811.26
高雄市,鼓山區,64000020022,樹德里,9428.13
高雄市,鼓山區,64000020024,興宗里,3394.37
高雄市,鼓山區,64000020015,龍子里,15064.85
高雄市,鼓山區,64000020010,龍井里,768.63
高雄市,鼓山區,64000020016,龍水里,16087.71
高雄市,鼓山區,64000020031,麗興里,2254.45
高雄市,鼓山區,64000020023,寶樹里,47866.43
高雄市,旗山區,64000300016,三協里,224.72
高雄市,旗山區,64000300007,上洲里,693.52
高雄市,旗山區,64000300018,大山里,409.91
高雄市,旗山區,64000300006,大林里,233.61
高雄市,旗山區,64000300002,大德里,3633.1
高雄市,旗山區,64000300005,中正里,274.82
高雄市,旗山區,64000300019,中洲里,664.19
高雄市,旗山區,64000300010,中寮里,54.64
高雄市,旗山區,64000300001,太平里,3954.94
高雄市,旗山區,64000300015,永和里,862.66
高雄市,旗山區,64000300013,竹峰里,1554.17
高雄市,旗山區,64000300011,東平里,278.15
高雄市,旗山區,64000300012,東昌里,257.78
高雄市,旗山區,64000300020,南洲里,606.59
高雄市,旗山區,64000300009,南勝里,132.33
高雄市,旗山區,64000300003,湄洲里,1772.93
高雄市,旗山區,64000300004,圓富里,403.87
高雄市,旗山區,64000300008,新光里,136.68
高雄市,旗山區,64000300014,瑞吉里,3793.18
高雄市,旗山區,64000300021,廣福里,74.82
高雄市,旗山區,64000300017,鯤洲里,873.11
高雄市,旗津區,64000100010,上竹里,6177.73
高雄市,旗津區,64000100011,中洲里,20600.17
高雄市,旗津區,64000100006,中華里,9335.06
高雄市,旗津區,64000100013,中興里,1918.6
高雄市,旗津區,64000100008,北汕里,7471.71
高雄市,旗津區,64000100002,永安里,13711.78
高雄市,旗津區,64000100012,安順里,16040.26
高雄市,旗津區,64000100009,南汕里,2711.5
高雄市,旗津區,64000100003,振興里,13314.88
高雄市,旗津區,64000100005,復興里,19139.47
高雄市,旗津區,64000100004,慈愛里,17547.38
高雄市,旗津區,64000100007,實踐里,4356.5
高雄市,旗津區,64000100001,旗下里,6805.4
高雄市,鳳山區,64000122028,一甲里,33782.04
高雄市,鳳山區,64000122072,二甲里,14987.6
高雄市,鳳山區,64000121051,三民里,6511.81
高雄市,鳳山區,64000122057,大德里,18371.97
高雄市,鳳山區,64000121015,中正里,24576.9
高雄市,鳳山區,64000122071,中民里,14980.01
高雄市,鳳山區,64000121008,中和里,24324.22
高雄市,鳳山區,64000122069,中崙里,3314.1
高雄市,鳳山區,64000122070,中榮里,20861.35
高雄市,鳳山區,64000122043,五福里,21381.63
高雄市,鳳山區,64000122032,天興里,37391.46
高雄市,鳳山區,64000121048,文山里,10063.83
高雄市,鳳山區,64000121011,文英里,19893.58
高雄市,鳳山區,64000121056,文華里,19294.83
高雄市,鳳山區,64000121060,文福里,38337.66
高雄市,鳳山區,64000121039,文德里,18522.62
高雄市,鳳山區,64000121059,文衡里,19928.78
高雄市,鳳山區,64000121053,北門里,9844.26
高雄市,鳳山區,64000122027,正義里,25107.53
高雄市,鳳山區,64000121045,生明里,10066.89
高雄市,鳳山區,64000121003,光明里,19466.1
高雄市,鳳山區,64000121002,成功里,12790.59
高雄市,鳳山區,64000122017,老爺里,23876.02
高雄市,鳳山區,64000121047,協和里,7840.32
高雄市,鳳山區,64000121006,和德里,20030.64
高雄市,鳳山區,64000121046,和興里,11109.12
高雄市,鳳山區,64000121044,忠孝里,14502.7
高雄市,鳳山區,64000121019,忠義里,22085.41
高雄市,鳳山區,64000121024,忠誠里,14235.4
高雄市,鳳山區,64000121030,東門里,33726.61
高雄市,鳳山區,64000121058,武松里,11625.32
高雄市,鳳山區,64000122026,武漢里,42351.6
高雄市,鳳山區,64000122064,武慶里,4897.5
高雄市,鳳山區,64000122078,保安里,9935.79
高雄市,鳳山區,64000122055,南成里,6630.63
高雄市,鳳山區,64000122076,南和里,26394.7
高雄市,鳳山區,64000121005,南興里,18169.25
高雄市,鳳山區,64000121022,海光里,11713.92
高雄市,鳳山區,64000122065,海洋里,61948.86
高雄市,鳳山區,64000122037,國光里,28324.96
高雄市,鳳山區,64000122034,國泰里,26803.79
高雄市,鳳山區,64000122063,國富里,24758.03
高雄市,鳳山區,64000122038,國隆里,23655
高雄市,鳳山區,64000121014,埤頂里,9685.53
