OBJECTID,UID,PRO_ID,VILLAGE,TOWN,COUNTY,V_code,town109,nVill103,V_NAME103,T_NAME103,C_NAME103
6811,8324,65,埤林里,土城區,新北市,6501300-010,,6501300-010,埤林里,土城區,新北市
6812,8325,65,瑞興里,土城區,新北市,6501300-011,,6501300-011,瑞興里,土城區,新北市
6813,8326,65,清水里,土城區,新北市,6501300-012,,6501300-012,清水里,土城區,新北市
6814,8327,65,清和里,土城區,新北市,6501300-013,,6501300-013,清和里,土城區,新北市
6815,8328,65,永豐里,土城區,新北市,6501300-014,,6501300-014,永豐里,土城區,新北市
6816,8329,65,清化里,土城區,新北市,6501300-015,,6501300-015,清化里,土城區,新北市
6873,8386,65,中華里,蘆洲區,新北市,6501400-025,,6501400-025,中華里,蘆洲區,新北市
6874,8387,65,得仁里,蘆洲區,新北市,6501400-026,,6501400-026,得仁里,蘆洲區,新北市
6875,8388,65,仁德里,蘆洲區,新北市,6501400-027,,6501400-027,仁德里,蘆洲區,新北市
6876,8389,65,仁義里,蘆洲區,新北市,6501400-028,,6501400-028,仁義里,蘆洲區,新北市
6877,8390,65,光明里,蘆洲區,新北市,6501400-029,,6501400-029,光明里,蘆洲區,新北市
6878,8391,65,保新里,蘆洲區,新北市,6501400-030,,6501400-030,保新里,蘆洲區,新北市
6879,8392,65,長安里,蘆洲區,新北市,6501400-031,,6501400-031,長安里,蘆洲區,新北市
6880,8393,65,民和里,蘆洲區,新北市,6501400-032,,6501400-032,民和里,蘆洲區,新北市
6881,8394,65,忠孝里,蘆洲區,新北市,6501400-033,,6501400-033,忠孝里,蘆洲區,新北市
6882,8395,65,福安里,蘆洲區,新北市,6501400-034,,6501400-034,福安里,蘆洲區,新北市
6883,8396,65,永安里,蘆洲區,新北市,6501400-035,,6501400-035,永安里,蘆洲區,新北市
6884,8397,65,延平里,蘆洲區,新北市,6501400-036,,6501400-036,延平里,蘆洲區,新北市
6885,8398,65,成功里,蘆洲區,新北市,6501400-037,,6501400-037,成功里,蘆洲區,新北市
6886,8399,65,永德里,蘆洲區,新北市,6501400-038,,6501400-038,永德里,蘆洲區,新北市
6887,8400,65,興珍里,五股區,新北市,6501500-001,,6501500-001,興珍里,五股區,新北市
6888,8401,65,更寮里,五股區,新北市,6501500-002,,6501500-002,更寮里,五股區,新北市
6889,8402,65,集福里,五股區,新北市,6501500-003,,6501500-003,集福里,五股區,新北市
6890,8403,65,觀音里,五股區,新北市,6501500-004,,6501500-004,觀音里,五股區,新北市
6891,8404,65,成州里,五股區,新北市,6501500-005,,6501500-005,成州里,五股區,新北市
6892,8405,65,成功里,五股區,新北市,6501500-006,,6501500-006,成功里,五股區,新北市
6893,8406,65,五龍里,五股區,新北市,6501500-007,,6501500-007,五龍里,五股區,新北市
6894,8407,65,五股里,五股區,新北市,6501500-008,,6501500-008,五股里,五股區,新北市
6895,8408,65,五福里,五股區,新北市,6501500-009,,6501500-009,五福里,五股區,新北市
6896,8409,65,德音里,五股區,新北市,6501500-010,,6501500-010,德音里,五股區,新北市
6897,8410,65,陸一里,五股區,新北市,6501500-011,,6501500-011,陸一里,五股區,新北市
6898,8411,65,貿商里,五股區,新北市,6501500-012,,6501500-012,貿商里,五股區,新北市
6899,8412,65,德泰里,五股區,新北市,6501500-013,,6501500-013,德泰里,五股區,新北市
6900,8413,65,成德里,五股區,新北市,6501500-014,,6501500-014,成德里,五股區,新北市
6901,8414,65,六福里,五股區,新北市,6501500-015,,6501500-015,六福里,五股區,新北市
6902,8415,65,集賢里,五股區,新北市,6501500-016,,6501500-016,集賢里,五股區,新北市
6903,8416,65,民義里,五股區,新北市,6501500-017,,6501500-017,民義里,五股區,新北市
6904,8417,65,成泰里,五股區,新北市,6501500-018,,6501500-018,成泰里,五股區,新北市
6905,8418,65,水碓里,五股區,新北市,6501500-019,,6501500-019,水碓里,五股區,新北市
6906,8419,65,福德里,五股區,新北市,6501500-020,,6501500-020,福德里,五股區,新北市
6908,8421,65,黎明里,泰山區,新北市,6501600-002,,6501600-002,黎明里,泰山區,新北市
6909,8422,65,山腳里,泰山區,新北市,6501600-003,,6501600-003,山腳里,泰山區,新北市
6910,8423,65,福泰里,泰山區,新北市,6501600-004,,6501600-004,福泰里,泰山區,新北市
6911,8424,65,楓樹里,泰山區,新北市,6501600-005,,6501600-005,楓樹里,泰山區,新北市
6912,8425,65,同榮里,泰山區,新北市,6501600-006,,6501600-006,同榮里,泰山區,新北市
6913,8426,65,義學里,泰山區,新北市,6501600-007,,6501600-007,義學里,泰山區,新北市
6914,8427,65,明志里,泰山區,新北市,6501600-008,,6501600-008,明志里,泰山區,新北市
6915,8428,65,貴子里,泰山區,新北市,6501600-009,,6501600-009,貴子里,泰山區,新北市
6916,8429,65,貴和里,泰山區,新北市,6501600-010,,6501600-010,貴和里,泰山區,新北市
6917,8430,65,同興里,泰山區,新北市,6501600-011,,6501600-011,同興里,泰山區,新北市
6918,8431,65,義仁里,泰山區,新北市,6501600-012,,6501600-012,義仁里,泰山區,新北市
6919,8432,65,泰友里,泰山區,新北市,6501600-013,,6501600-013,泰友里,泰山區,新北市
6920,8433,65,新明里,泰山區,新北市,6501600-014,,6501600-014,新明里,泰山區,新北市
6921,8434,65,貴賢里,泰山區,新北市,6501600-015,,6501600-015,貴賢里,泰山區,新北市
6922,8435,65,福興里,泰山區,新北市,6501600-016,,6501600-016,福興里,泰山區,新北市
6923,8436,65,全興里,泰山區,新北市,6501600-017,,6501600-017,全興里,泰山區,新北市
6924,8437,65,東林里,林口區,新北市,6501700-001,,6501700-001,東林里,林口區,新北市
6925,8438,65,林口里,林口區,新北市,6501700-002,,6501700-002,林口里,林口區,新北市
6926,8439,65,西林里,林口區,新北市,6501700-003,,6501700-003,西林里,林口區,新北市
6927,8440,65,菁湖里,林口區,新北市,6501700-004,,6501700-004,菁湖里,林口區,新北市
6928,8441,65,中湖里,林口區,新北市,6501700-005,,6501700-005,中湖里,林口區,新北市
6929,8442,65,湖北里,林口區,新北市,6501700-006,,6501700-006,湖北里,林口區,新北市
6930,8443,65,湖南里,林口區,新北市,6501700-007,,6501700-007,湖南里,林口區,新北市
6935,8448,65,嘉寶里,林口區,新北市,6501700-012,,6501700-012,嘉寶里,林口區,新北市
6936,8449,65,瑞平里,林口區,新北市,6501700-013,,6501700-013,瑞平里,林口區,新北市
6937,8450,65,太平里,林口區,新北市,6501700-014,,6501700-014,太平里,林口區,新北市
6938,8451,65,仁愛里,林口區,新北市,6501700-015,,6501700-015,仁愛里,林口區,新北市
6941,8454,65,深坑里,深坑區,新北市,6501800-001,,6501800-001,深坑里,深坑區,新北市
6942,8455,65,萬順里,深坑區,新北市,6501800-002,,6501800-002,萬順里,深坑區,新北市
6943,8456,65,土庫里,深坑區,新北市,6501800-003,,6501800-003,土庫里,深坑區,新北市
6944,8457,65,昇高里,深坑區,新北市,6501800-004,,6501800-004,昇高里,深坑區,新北市
6945,8458,65,阿柔里,深坑區,新北市,6501800-005,,6501800-005,阿柔里,深坑區,新北市
6946,8459,65,埔新里,深坑區,新北市,6501800-006,,6501800-006,埔新里,深坑區,新北市
6947,8460,65,萬福里,深坑區,新北市,6501800-007,,6501800-007,萬福里,深坑區,新北市
6948,8461,65,賴仲里,深坑區,新北市,6501800-008,,6501800-008,賴仲里,深坑區,新北市
6949,8462,65,石碇里,石碇區,新北市,6501900-001,,6501900-001,石碇里,石碇區,新北市
6950,8463,65,潭邊里,石碇區,新北市,6501900-002,,6501900-002,潭邊里,石碇區,新北市
6951,8464,65,隆盛里,石碇區,新北市,6501900-003,,6501900-003,隆盛里,石碇區,新北市
6952,8465,65,烏塗里,石碇區,新北市,6501900-004,,6501900-004,烏塗里,石碇區,新北市
6953,8466,65,彭山里,石碇區,新北市,6501900-005,,6501900-005,彭山里,石碇區,新北市
6954,8467,65,豐田里,石碇區,新北市,6501900-006,,6501900-006,豐田里,石碇區,新北市
6955,8468,65,永定里,石碇區,新北市,6501900-007,,6501900-007,永定里,石碇區,新北市
6956,8469,65,中民里,石碇區,新北市,6501900-008,,6501900-008,中民里,石碇區,新北市
6957,8470,65,光明里,石碇區,新北市,6501900-009,,6501900-009,光明里,石碇區,新北市
6958,8471,65,豐林里,石碇區,新北市,6501900-010,,6501900-010,豐林里,石碇區,新北市
6959,8472,65,永安里,石碇區,新北市,6501900-011,,6501900-011,永安里,石碇區,新北市
6960,8473,65,格頭里,石碇區,新北市,6501900-012,,6501900-012,格頭里,石碇區,新北市
6961,8474,65,粗窟里,坪林區,新北市,6502000-001,,6502000-001,粗窟里,坪林區,新北市
6962,8475,65,坪林里,坪林區,新北市,6502000-002,,6502000-002,坪林里,坪林區,新北市
6963,8476,65,大林里,坪林區,新北市,6502000-003,,6502000-003,大林里,坪林區,新北市
6964,8477,65,石曹里,坪林區,新北市,6502000-004,,6502000-004,石曹里,坪林區,新北市
6965,8478,65,上德里,坪林區,新北市,6502000-005,,6502000-005,上德里,坪林區,新北市
6966,8479,65,水德里,坪林區,新北市,6502000-006,,6502000-006,水德里,坪林區,新北市
6967,8480,65,漁光里,坪林區,新北市,6502000-007,,6502000-007,漁光里,坪林區,新北市
6968,8481,65,八賢里,三芝區,新北市,6502100-001,,6502100-001,八賢里,三芝區,新北市
6969,8482,65,埔頭里,三芝區,新北市,6502100-002,,6502100-002,埔頭里,三芝區,新北市
6970,8483,65,古庄里,三芝區,新北市,6502100-003,,6502100-003,古庄里,三芝區,新北市
6971,8484,65,新庄里,三芝區,新北市,6502100-004,,6502100-004,新庄里,三芝區,新北市
6972,8485,65,埔坪里,三芝區,新北市,6502100-005,,6502100-005,埔坪里,三芝區,新北市
6973,8486,65,茂長里,三芝區,新北市,6502100-006,,6502100-006,茂長里,三芝區,新北市
6974,8487,65,橫山里,三芝區,新北市,6502100-007,,6502100-007,橫山里,三芝區,新北市
6975,8488,65,錫板里,三芝區,新北市,6502100-008,,6502100-008,錫板里,三芝區,新北市
6976,8489,65,後厝里,三芝區,新北市,6502100-009,,6502100-009,後厝里,三芝區,新北市
6977,8490,65,福德里,三芝區,新北市,6502100-010,,6502100-010,福德里,三芝區,新北市
6978,8491,65,圓山里,三芝區,新北市,6502100-011,,6502100-011,圓山里,三芝區,新北市
6979,8492,65,店子里,三芝區,新北市,6502100-012,,6502100-012,店子里,三芝區,新北市
6980,8493,65,興華里,三芝區,新北市,6502100-013,,6502100-013,興華里,三芝區,新北市
6981,8494,65,德茂里,石門區,新北市,6502200-001,,6502200-001,德茂里,石門區,新北市
6982,8495,65,富基里,石門區,新北市,6502200-002,,6502200-002,富基里,石門區,新北市
6983,8496,65,老梅里,石門區,新北市,6502200-003,,6502200-003,老梅里,石門區,新北市
6984,8497,65,山溪里,石門區,新北市,6502200-004,,6502200-004,山溪里,石門區,新北市
6985,8498,65,石門里,石門區,新北市,6502200-005,,6502200-005,石門里,石門區,新北市
6986,8499,65,尖鹿里,石門區,新北市,6502200-006,,6502200-006,尖鹿里,石門區,新北市
6987,8500,65,乾華里,石門區,新北市,6502200-007,,6502200-007,乾華里,石門區,新北市
6988,8501,65,茂林里,石門區,新北市,6502200-008,,6502200-008,茂林里,石門區,新北市
6989,8502,65,草里里,石門區,新北市,6502200-009,,6502200-009,草里里,石門區,新北市
6990,8503,65,龍源里,八里區,新北市,6502300-001,,6502300-001,龍源里,八里區,新北市
6991,8504,65,米倉里,八里區,新北市,6502300-002,,6502300-002,米倉里,八里區,新北市
6992,8505,65,大崁里,八里區,新北市,6502300-003,,6502300-003,大崁里,八里區,新北市
6993,8506,65,埤頭里,八里區,新北市,6502300-004,,6502300-004,埤頭里,八里區,新北市
6994,8507,65,頂罟里,八里區,新北市,6502300-005,,6502300-005,頂罟里,八里區,新北市
6995,8508,65,舊城里,八里區,新北市,6502300-006,,6502300-006,舊城里,八里區,新北市
6996,8509,65,訊塘里,八里區,新北市,6502300-007,,6502300-007,訊塘里,八里區,新北市
6997,8510,65,荖阡里,八里區,新北市,6502300-008,,6502300-008,荖阡里,八里區,新北市
6998,8511,65,長坑里,八里區,新北市,6502300-009,,6502300-009,長坑里,八里區,新北市
6999,8512,65,下罟里,八里區,新北市,6502300-010,,6502300-010,下罟里,八里區,新北市
7000,8513,65,薯榔里,平溪區,新北市,6502400-001,,6502400-001,薯榔里,平溪區,新北市
7001,8514,65,菁桐里,平溪區,新北市,6502400-002,,6502400-002,菁桐里,平溪區,新北市
7002,8515,65,白石里,平溪區,新北市,6502400-003,,6502400-003,白石里,平溪區,新北市
7003,8516,65,石底里,平溪區,新北市,6502400-004,,6502400-004,石底里,平溪區,新北市
7004,8517,65,平溪里,平溪區,新北市,6502400-005,,6502400-005,平溪里,平溪區,新北市
7005,8518,65,嶺腳里,平溪區,新北市,6502400-006,,6502400-006,嶺腳里,平溪區,新北市
7006,8519,65,東勢里,平溪區,新北市,6502400-007,,6502400-007,東勢里,平溪區,新北市
7007,8520,65,望古里,平溪區,新北市,6502400-008,,6502400-008,望古里,平溪區,新北市
7008,8521,65,南山里,平溪區,新北市,6502400-009,,6502400-009,南山里,平溪區,新北市
7009,8522,65,平湖里,平溪區,新北市,6502400-010,,6502400-010,平湖里,平溪區,新北市
7010,8523,65,十分里,平溪區,新北市,6502400-011,,6502400-011,十分里,平溪區,新北市
7011,8524,65,新寮里,平溪區,新北市,6502400-012,,6502400-012,新寮里,平溪區,新北市
7012,8525,65,雙溪里,雙溪區,新北市,6502500-001,,6502500-001,雙溪里,雙溪區,新北市
7013,8526,65,共和里,雙溪區,新北市,6502500-002,,6502500-002,共和里,雙溪區,新北市
7014,8527,65,新基里,雙溪區,新北市,6502500-003,,6502500-003,新基里,雙溪區,新北市
7015,8528,65,魚行里,雙溪區,新北市,6502500-004,,6502500-004,魚行里,雙溪區,新北市
7016,8529,65,三港里,雙溪區,新北市,6502500-005,,6502500-005,三港里,雙溪區,新北市
7017,8530,65,牡丹里,雙溪區,新北市,6502500-006,,6502500-006,牡丹里,雙溪區,新北市
7018,8531,65,三貂里,雙溪區,新北市,6502500-007,,6502500-007,三貂里,雙溪區,新北市
7019,8532,65,平林里,雙溪區,新北市,6502500-008,,6502500-008,平林里,雙溪區,新北市
7020,8533,65,上林里,雙溪區,新北市,6502500-009,,6502500-009,上林里,雙溪區,新北市
7021,8534,65,外柑里,雙溪區,新北市,6502500-010,,6502500-010,外柑里,雙溪區,新北市
7022,8535,65,長源里,雙溪區,新北市,6502500-011,,6502500-011,長源里,雙溪區,新北市
7023,8536,65,泰平里,雙溪區,新北市,6502500-012,,6502500-012,泰平里,雙溪區,新北市
7024,8537,65,貢寮里,貢寮區,新北市,6502600-001,,6502600-001,貢寮里,貢寮區,新北市
7025,8538,65,吉林里,貢寮區,新北市,6502600-002,,6502600-002,吉林里,貢寮區,新北市
7026,8539,65,雙玉里,貢寮區,新北市,6502600-003,,6502600-003,雙玉里,貢寮區,新北市
7027,8540,65,龍崗里,貢寮區,新北市,6502600-004,,6502600-004,龍崗里,貢寮區,新北市
7028,8541,65,龍門里,貢寮區,新北市,6502600-005,,6502600-005,龍門里,貢寮區,新北市
7029,8542,65,福隆里,貢寮區,新北市,6502600-006,,6502600-006,福隆里,貢寮區,新北市
7030,8543,65,仁里里,貢寮區,新北市,6502600-007,,6502600-007,仁里里,貢寮區,新北市
7031,8544,65,真理里,貢寮區,新北市,6502600-008,,6502600-008,真理里,貢寮區,新北市
7032,8545,65,福連里,貢寮區,新北市,6502600-009,,6502600-009,福連里,貢寮區,新北市
7033,8546,65,美豐里,貢寮區,新北市,6502600-010,,6502600-010,美豐里,貢寮區,新北市
7034,8547,65,和美里,貢寮區,新北市,6502600-011,,6502600-011,和美里,貢寮區,新北市
7035,8548,65,和平里,金山區,新北市,6502700-001,,6502700-001,和平里,金山區,新北市
7036,8549,65,大同里,金山區,新北市,6502700-002,,6502700-002,大同里,金山區,新北市
7037,8550,65,豐漁里,金山區,新北市,6502700-003,,6502700-003,豐漁里,金山區,新北市
7038,8551,65,磺港里,金山區,新北市,6502700-004,,6502700-004,磺港里,金山區,新北市
7039,8552,65,美田里,金山區,新北市,6502700-005,,6502700-005,美田里,金山區,新北市
7040,8553,65,五湖里,金山區,新北市,6502700-006,,6502700-006,五湖里,金山區,新北市
7041,8554,65,重和里,金山區,新北市,6502700-007,,6502700-007,重和里,金山區,新北市
7042,8555,65,兩湖里,金山區,新北市,6502700-008,,6502700-008,兩湖里,金山區,新北市
7043,8556,65,六股里,金山區,新北市,6502700-009,,6502700-009,六股里,金山區,新北市
7044,8557,65,三界里,金山區,新北市,6502700-010,,6502700-010,三界里,金山區,新北市
7045,8558,65,清泉里,金山區,新北市,6502700-011,,6502700-011,清泉里,金山區,新北市
7046,8559,65,萬壽里,金山區,新北市,6502700-012,,6502700-012,萬壽里,金山區,新北市
